,Date,User,Tweet
1278,2023-03-01 14:47:40+00:00,VickyMinassian,@xetorthio @lemonapp_ar Muy bueno!!!! 👌🏼🙌🏻
1279,2023-03-01 14:43:03+00:00,PenalbaSeba,"@DanannOficial Acabo de cargarle 50k a la @lemonapp_ar para hacer las compras de la semana, estoy en problemas?"
1281,2023-03-01 14:35:03+00:00,InversoBot,"COTIZACION COMPRA-VENTA USDT/ARS: 
@belo_app: 362 / 357

@buenbit: 362.9 / 358.9

@lemonapp_ar: 365.62 / 355.21

@tiendacrypto: 367 / 361

@RipioApp: 367 / 361

@fiwind_io: 364 / 361.75

@SatoshiTango: 366.53 / 338.79"
1282,2023-03-01 14:30:03+00:00,InversoBot,"COTIZACION COMPRA-VENTA DAI/ARS: 
@belo_app: 362.14 / 356.68

@buenbit: 362.8 / 358.9

@lemonapp_ar: 365.4 / 354.97

@tiendacrypto: 367.22 / 360.22

@RipioApp: 372.62 / 350.28

@fiwind_io: 364 / 361.75

@SatoshiTango: 366.16 / 338.79"
1283,2023-03-01 14:22:16+00:00,juan_ma095,"Bueno, adiós @belo_app se acabo la fiesta del cashback, hola nuevamente @lemonapp_ar Su sistema de cashback es vil pero al menos no tan vil."
1284,2023-03-01 14:00:09+00:00,InversoBot,"RENDIMIENTO ANUAL USDT/USDC:
@belo_app: 3.0 %

@buenbit: 2.5 % / 2.5 %

@lemonapp_ar: 3.12 % / 1.84 %

@RipioApp: 8 %

@quantia_io: 0.0 %

@DECRYPTO_la: 9 %

@LetsBit_ok: 3.92 %

@fiwind_io: 3.5 %"
1285,2023-03-01 11:37:53+00:00,yelojoquemira,"@lemonapp_ar @lemonapp_ar , hace tres días hice un deposito de criptos y todavía no me lo acreditan! Que onda es joda? 72 horas!! Y la transacción fue exitosa eh! O sea que alguien la tiene! Acreditenme mis criptos!!😤😤😤😤

#NFTcommunity #cryptocurrency #Lemmon"
1286,2023-03-01 11:28:27+00:00,ramirosavoie,@xetorthio @lemonapp_ar Buen trabajo! Mira @agshorshi
1287,2023-03-01 10:47:47+00:00,jhassielalcarr1,"@lemonapp_ar Hola, podrían añadir el token cfx y la red @Conflux_Network  ya que es mucho más económico para los retiros"
1288,2023-03-01 10:38:53+00:00,chiquivelasquez,"Bueno, empezó el mes donde se deja de usar @belo_app fué lindo mientras duró.  Primero fué @lemonapp_ar ahora ésta. Las fintech argentas en caída, esperemos recuperen."
1289,2023-03-01 03:34:39+00:00,IgnacioBTato,01/03/23 No more cashback en #Bitcoin con pago en pesos en @lemonapp_ar y @belo_app ! Ganaron las Tarjetas de Créditos tradicionales nuevamente. https://t.co/g5qMtnWf6o
1290,2023-03-01 02:17:58+00:00,PabloFu31073491,"@lemonapp_ar están fallando los sistemas de seguridad para abrir las cuentas , ya que están usandolas para hacer restafas virtuales"
1291,2023-03-01 00:20:30+00:00,purpleh92,Necesito que me autoricen unas compras con la Lemon @lemonapp_ar
1292,2023-02-28 22:17:31+00:00,luuricci,@xetorthio @lemonapp_ar Muy bueno 🫶🏻 congrats!
1293,2023-02-28 21:28:54+00:00,agustormakh,"@lemonapp_ar Tranqui, por suerte ya tengo mi tarjeta, pero entre a https://t.co/LGeUcJaEkr y aparecía que estaba suspendido el pedido de nuevas tarjetas. 

Cuestión q me dió curiosidad."
1295,2023-02-28 21:12:46+00:00,agustormakh,@xetorthio @lemonapp_ar Por que esta suspendido el pedido de nuevas tarjetas?
1297,2023-02-28 20:51:05+00:00,rominaromain,"Tan Argentina que duele
@lemonapp_ar https://t.co/lh6oqI7HeU"
1298,2023-02-28 20:25:28+00:00,maxallub,@lemonapp_ar Hola! Hice una compra en reales y me cobraron 12 veces más un impuesto! Queria ver qué había sucedido ? Gracias
1299,2023-02-28 20:10:03+00:00,InversoBot,"BNB-ARS COMPRA/VENTA: 

@buenbit: 111,019 / 107,785

@CryptoMKT: 111,867 / 106,012

@tiendacrypto: 110,980 / 109,166

@lemonapp_ar: 110,563 / 107,381"
1300,2023-02-28 20:05:02+00:00,InversoBot,"AXS-ARS COMPRA/VENTA: 

@buenbit: 3,586 / 3,482

@RipioApp: 3,653 / 3,428

@BitsoArg: 3,592 / 3,470

@lemonapp_ar: 3,572 / 3,466"
1301,2023-02-28 20:00:05+00:00,InversoBot,"AVAX-ARS COMPRA/VENTA: 

@buenbit: 6,332 / 6,147

@CryptoMKT: 6,410 / 6,035

@LetsBit_ok: 6,316 / 6,181

@lemonapp_ar: 6,306 / 6,123

@SatoshiTango: 6,351 / 5,839"
1302,2023-02-28 19:37:08+00:00,JeanNoirP,@lemonapp_ar https://t.co/SaiwKMrjjU
1303,2023-02-28 19:34:51+00:00,FrancoMzok,@lemonapp_ar @ok_FerN
1305,2023-02-28 19:00:04+00:00,InversoBot,"BTC-ARS COMPRA/VENTA: 

@belo_app: 8,535,528 / 8,253,572
@buenbit: 8,604,300 / 8,353,700
@lemonapp_ar: 8,584,962 / 8,340,448
@tiendacrypto: 8,617,182 / 8,476,301
@RipioApp: 8,733,826 / 8,209,416
@fiwind_io: 8,570,809 / 8,500,364
@SatoshiTango: 8,604,225 / 7,960,172"
1306,2023-02-28 18:59:25+00:00,diegonunezok,"@lemonapp_ar Cuando escribí este tweet, se resolvió a los pocos minutos."
1307,2023-02-28 18:47:08+00:00,elmartus,"@MenneRamiro @lemonapp_ar De nuevo, la pregunta si está bien no tiene sentido. Es natural que pase porque es un bien escaso con demanda. Preguntar si el funcionamiento natural de las leyes de los mercados está bien te lleva al socialismo sin escalas. Ojalá los devs saquen una testnet que solucione eso."
1308,2023-02-28 18:11:32+00:00,leogalvan86,"@TraductorTeAma Se cancelan las compras con tarjeta de debito.
Voy a avisarle a  @lemonapp_ar https://t.co/WpT3jfuPNZ"
1309,2023-02-28 17:43:09+00:00,lagafadeHeinze,@lemonapp_ar @pfrancoven Están dando???
1310,2023-02-28 17:38:50+00:00,seergiobraok,@xetorthio @txbiasz @lemonapp_ar Excelente idea!!! 👏🏻👏🏻
1312,2023-02-28 16:47:55+00:00,marianocodegone,"@lemonapp_ar buenas! Por error di de alta mí perfil diciendo que soy PEP, pero fue un error. Cómo podría revertirlo para poder pedir un alta?"
1313,2023-02-28 16:28:29+00:00,xetorthio,"Ya está lista la página de status de @lemonapp_ar!
La idea es proactivamente avisar el estado de los diferentes subsistemas y comunicar de la mejor manera posible cuando las cosas andan y cuándo no y por qué. Feedback más que bienvenido! https://t.co/m9faE3J34M"
1314,2023-02-28 16:12:45+00:00,clauandrusaaved,@lemonapp_ar Amo tener @lemonapp_ar 🥰
1315,2023-02-28 15:56:14+00:00,VespertinoVsp,"@lemonapp_ar Sí, acepto... Donde hay que firmar? https://t.co/kHfeMjEhow"
1318,2023-02-28 15:17:05+00:00,diegonunezok,"@lemonapp_ar No se puede transferir pesos, la app no encuentra la cuenta destinataria con CBU ni con Alias y devuelve error."
1319,2023-02-28 15:13:28+00:00,EliasCanto_sn,@lemonapp_ar Qué pasa que no se pueden transferir pesos?
1320,2023-02-28 14:35:03+00:00,InversoBot,"COTIZACION COMPRA-VENTA USDT/ARS: 
@belo_app: 363 / 357

@buenbit: 365.2 / 361.2

@lemonapp_ar: 365.62 / 355.21

@tiendacrypto: 367 / 360

@RipioApp: 367 / 360

@fiwind_io: 365 / 362

@SatoshiTango: 367.56 / 339.7"
1321,2023-02-28 14:30:04+00:00,InversoBot,"COTIZACION COMPRA-VENTA DAI/ARS: 
@belo_app: 363.07 / 354.68

@buenbit: 365 / 361.1

@lemonapp_ar: 365.48 / 355.04

@tiendacrypto: 367.18 / 360.18

@RipioApp: 372.93 / 350.18

@fiwind_io: 365 / 362

@SatoshiTango: 367.2 / 339.36"
1322,2023-02-28 14:15:35+00:00,martinscalzo,"@lemonapp_ar Hice el curso, lo aprobé pero aún no recibí mi NFT"
1323,2023-02-28 14:14:42+00:00,fedelang,"@fiwind_io @belo_app @lemonapp_ar Pasarte de pesos a dolares es como sacar la cabeza del horno y meter la mano en la hornalla. El debasement tiene niveles de alfonsinismo impensados. 

No digo que no ofrezcan las estable, pero hay que ser mas prudentes."
1325,2023-02-28 14:09:14+00:00,fedelang,"@fiwind_io @belo_app @lemonapp_ar Nadie les explica que en realidad las stable coins no son dolares digitales y que hoy estan manana ya no. Es terrible aconsejar mal a tus usuarios porque te termina destruyendo el negocio en el largo plazo. 

Las stablecoins, no son dolares, y estos estos aca son los riesgos.."
1326,2023-02-28 14:06:55+00:00,fedelang,@fiwind_io @belo_app @lemonapp_ar Al resto ya no les calienta. Valoro que tomen la critica positivamente. Para Argentina es tema super delicado esto porque hay un apego cultural al dolar tremendo y muchos millenials y centenials realmente creen que estan comprando dolares para escapar del peso.
1327,2023-02-28 14:05:15+00:00,fedelang,"@fiwind_io Son el unico crypto startup que me permitieron hacer onramp en USD reales. Muy valorado.

Me preocupa que en el espacio ""crypto"" players como @belo_app,  @lemonapp_ar insisten en la idea del dolar digital como si fuera lo mismo para su userbase. Por eso les marque el error."
1328,2023-02-28 14:00:07+00:00,InversoBot,"RENDIMIENTO ANUAL USDT/USDC:
@belo_app: 3.0 %

@buenbit: 2.5 % / 2.5 %

@lemonapp_ar: 3.2 % / 2.02 %

@RipioApp: 8 %

@quantia_io: 0.0 %

@DECRYPTO_la: 9 %

@LetsBit_ok: 3.92 %

@fiwind_io: 3.5 %"
1329,2023-02-28 10:36:52+00:00,eiderok,"@lemonapp_ar No, pero soy pobre"
1330,2023-02-28 09:56:10+00:00,lauta302,@monoferna @lemonapp_ar Pñno existe eso jajajaja
1331,2023-02-28 09:24:39+00:00,Marian_A79,@lemonapp_ar Los pobres trabajamos doble turno hasta las 7am
1332,2023-02-28 03:30:29+00:00,Moreno0381,@keithda65948802 @DigitalGalaxyio @roaldraas @Guani333 @yamilmoreno3 @lemonapp_ar
1333,2023-02-28 02:26:55+00:00,Year2000Jaime,"@SimonethG @belo_app @lemonapp_ar En @LetsBit_ok tenes %2,5 de cashback, %74 de APY en $NuARS (1:1 AR$) y tarjetas virtuales/efímeras"
1334,2023-02-28 01:46:47+00:00,AivarLonewolff,"@SimonethG @belo_app @lemonapp_ar Estoy in love con @LetsBit_ok , el retiro por Arbitrum y Optimism, la cantidad de cripto y la interfaz muy clara  igual que la parte de agendar direcciones una vez que le agarras la mano ! 

y no esta de mas decir que tiene nuARS de @Num_Finance al 74% con 2,5% de cashback"
1335,2023-02-28 01:46:03+00:00,manu_svd,"@SimonethG @belo_app @lemonapp_ar Buenbit, no lo uso mucho pero a partir del 1 de marzo con la actualizacion de belo voy a usar mas buenbit 🤝"
1336,2023-02-28 01:42:26+00:00,SimonethG,"Cada vez que necesito usar @belo_app tengo que actualizarla! 
Se esta convirtiendo mas en un dolor de cabeza que una solución.  
Cual otra app crypto en 🇦🇷 recomiendan que tampoco sea @lemonapp_ar que anda igual de mal!
Por fin empataron 🤣"
1337,2023-02-28 01:40:59+00:00,CapitanTrade,"Falleció el Cashback de @lemonapp_ar , paso del 2% al 0.1% JAJJAJAJAJAJAJAJAJJAJAJA, MEJOR ME RAJO A MERCADO PAGO"
1338,2023-02-28 01:12:44+00:00,PawlowiczMarco,@lemonapp_ar https://t.co/2nZ73EOaYw
1339,2023-02-28 01:09:08+00:00,tapon_9,"@stuarthazeldine @ericyakes Its like any digital wallet. In Argentina the most used is @mercadopago from @Mercadolibre @marcos_galperin
@lemonapp_ar also incorporates crypto"
1340,2023-02-28 00:48:33+00:00,PaulaArenzo,@criptolawyer @CryptoAbogadoAR @BrunoArenzo @_mjan @lemonapp_ar Me sumo! Se abrió hoy un buen debate con @BrunoArenzo 👀
1341,2023-02-28 00:48:11+00:00,Cingus17,@lemonapp_ar @LucasCariddi Gracias gente!!!
1342,2023-02-28 00:43:56+00:00,nicolasbisiglia,@lemonapp_ar Vuelvan al cashback de antes y saquen las energías...
1343,2023-02-28 00:03:53+00:00,SofiDeToro,@Cotingaa_ @lemonapp_ar Same.
1345,2023-02-27 23:43:54+00:00,gabrielbatta,@lemonapp_ar Rendimientos con dot
1346,2023-02-27 23:39:03+00:00,choquenieve,@BrunoArenzo @lemonapp_ar @buenbit https://t.co/puuI5rpZjb
1347,2023-02-27 23:37:10+00:00,CryptoAbogadoAR,@criptolawyer @BrunoArenzo @_mjan @lemonapp_ar Me encanta la idea!
1348,2023-02-27 23:34:21+00:00,maxiixeneize,@lemonapp_ar Que vuelva el 2% de cashback para todos sin esos niveles pedorros que inventaron.
1349,2023-02-27 22:41:45+00:00,FlorHeredia27,@lemonapp_ar Ganar sus sorteo ajjajajajajajjasjs
1350,2023-02-27 22:39:37+00:00,GabrielaAmante,@lemonapp_ar Los juices no se crearon con el mismo fin?
1351,2023-02-27 22:08:08+00:00,laalelakes,@criptolawyer @CryptoAbogadoAR @BrunoArenzo @_mjan @lemonapp_ar donde me anoto para este space???
1352,2023-02-27 22:04:05+00:00,villatranza,che @lemonapp_ar me van a responder algun dia o me olvido de la plata que deje en mi cuenta?
1353,2023-02-27 21:38:19+00:00,CryptoAbogadoAR,"@BrunoArenzo @criptolawyer @_mjan @lemonapp_ar Terrible, no comprendo como no consultan con legales antes de encarar una campaña de marketing así."
1357,2023-02-27 21:03:34+00:00,pfrancoven,"Quiero mi 🍋 Card !! 
.
.
@lemonapp_ar https://t.co/Bq0OIEzmDR"
1358,2023-02-27 21:00:25+00:00,benson__mike,"@BrunoArenzo @criptolawyer @_mjan @lemonapp_ar @JoyCfTw No estoy en condiciones tecnicas de discutir si para la ley es un engaño eso, pero claramente no es necesariamente un engaño. 

Por mas que no me interese ni sea mi area el tema legal, no creo que se llegue a nada importante."
1359,2023-02-27 20:55:25+00:00,BrunoArenzo,"@benson__mike @criptolawyer @_mjan @lemonapp_ar @JoyCfTw Es que justamente ESO es un engaño, y no porque lo diga yo, sino que así lo indica la Ley de Defensa al Consumidor y la Ley de Lealtad Comercial, y las plataformas lo saben o deberían saberlo"
1360,2023-02-27 20:52:00+00:00,benson__mike,"@BrunoArenzo @criptolawyer @_mjan @lemonapp_ar @JoyCfTw No he discutido eso. No niego que pueda estar mal el aviso, por baja personalizacion (al ser amplia la base de usuarios y especifica la necesidad del perfil) pero eso no la convierte en engaño. Por eso te hice el contraejemplo."
1361,2023-02-27 20:46:28+00:00,SomosVenti,@400Peliculas @indiefolks @antonnewcombe Pasá $lemontag @lemonapp_ar
1362,2023-02-27 20:44:09+00:00,BrunoArenzo,"@benson__mike @criptolawyer @_mjan @lemonapp_ar @JoyCfTw Ambos vemos una publicidad que dice “comprá UST y ganá 20% anual en dólares en forma segura”

Te parece que ambos vamos a entender de la misma forma los riesgos que existen?

Hay una diferencia considerable entre ambos consumidores y es cualitativa en mi opinión"
1363,2023-02-27 20:41:46+00:00,BrunoArenzo,"@benson__mike @criptolawyer @_mjan @lemonapp_ar @JoyCfTw Miralo desde esta perspectiva: 

En el mismo vagón de subte viajamos yo (que soy abogado con una diplomatura en criptoeconomía y derecho, y una especialización en mercado de capitales) y mi papá que no terminó el secundario 👇"
1364,2023-02-27 20:40:54+00:00,LucasCariddi,@lemonapp_ar @Cingus17 OMG ESTA PASANDOOO https://t.co/LMZr0JgwxI
1365,2023-02-27 20:37:25+00:00,MenneRamiro,"@elmartus @lemonapp_ar La distribución de gETH esta mal, eso seguro (Goerli funciona con PoA). La solución permanente es hacer otra testnet con mejores condiciones, pero no se hace de un día para el otro. Entonces la pregunta es, mientras tanto, esta bien que se facilite el comercio de gETH?"
1367,2023-02-27 20:33:48+00:00,benson__mike,"@BrunoArenzo @criptolawyer @_mjan @lemonapp_ar @JoyCfTw Entiendo la diferencia del perfil de los usuarios, pero no creo que sea una diferencia cualitativa."
1368,2023-02-27 20:31:44+00:00,benson__mike,"@BrunoArenzo @criptolawyer @_mjan @lemonapp_ar @JoyCfTw Por que se presume el engaño? Y por que esa ""seguridad"" es discutida por el resultado y no por el metodo? 
Si manhana el tesoro de USA defaultea, todos los que anunciaban (tmb en via publica) que los T-Bills eran seguros tienen que pagar esa deuda?"
1369,2023-02-27 20:30:36+00:00,BrunoArenzo,"@criptolawyer @CryptoAbogadoAR @_mjan @lemonapp_ar Estaría muy bueno, ayudaría mucho a la educación financiera de los usuarios.
Contá conmigo para lo que necesites💪"
1370,2023-02-27 20:26:44+00:00,criptolawyer,@CryptoAbogadoAR @BrunoArenzo @_mjan @lemonapp_ar Responsabilidad legal de las fintech / influencers estaría bueno
1371,2023-02-27 20:26:30+00:00,criptolawyer,@CryptoAbogadoAR @BrunoArenzo @_mjan @lemonapp_ar 😳😳
1372,2023-02-27 20:25:53+00:00,BrunoArenzo,"@CryptoAbogadoAR @criptolawyer @_mjan @lemonapp_ar Yo tengo la foto guardada con la publicidad en los subtes que decía “comprá tus UST y ganá 20% anual en dólares”, sin ninguna leyenda ni nada que explicara el riesgo que existía.

Un papelón🫠"
1373,2023-02-27 20:23:45+00:00,BrunoArenzo,"@criptolawyer @_mjan @lemonapp_ar En mi opinion sí, ya que estaba diseñado desde su estructura para irse a la shit.
No era algo imprevisto que sucedió por causas ajenas a la empresa, sino que diseñaron un producto que era insostenible a largo plazo a menos que la gente siguiera comprando UST constantemente"
1374,2023-02-27 20:20:39+00:00,BrunoArenzo,"@benson__mike @criptolawyer @_mjan @lemonapp_ar @JoyCfTw Tengamos en cuenta que este tipo de productos eran promocionados en la vía pública y en el subte, por lo que no solo accedía gente del ecosistema sino también usuarios que desconocían absolutamente lo que era una criptomoneda y eran engañados con esta supuesta “seguridad”💸"
1375,2023-02-27 20:19:01+00:00,BrunoArenzo,"@benson__mike @criptolawyer @_mjan @lemonapp_ar Esta vulnerabilidad es aún mas grave en el caso de la contratación electrónica, como siempre señala @JoyCfTw por lo que la protección es aún mayor, y en mi opinión está bien que así sea💪"
1376,2023-02-27 20:17:24+00:00,BrunoArenzo,"@benson__mike @criptolawyer @_mjan @lemonapp_ar La ley arg parte del principio que el consumidor es un sujeto q debe tener una protección especial, ya q es extremadamente vulnerable a los engaños y promesas.
Por ende si se utilizan términos como “seguro” entonces la empresa es responsable en caso de que no lo haya sido"
1377,2023-02-27 20:10:02+00:00,InversoBot,"BNB-ARS COMPRA/VENTA: 

@buenbit: 111,266 / 108,025

@CryptoMKT: 111,441 / 107,316

@tiendacrypto: 110,834 / 109,475

@lemonapp_ar: 110,417 / 107,239"
1378,2023-02-27 20:09:30+00:00,Isolating_Ra,@lemonapp_ar Que me gane la Nintendo switch en el sorteo y que lemon cash esté disponible para mayores de 16 años
1379,2023-02-27 20:09:17+00:00,juan29688,"@lemonapp_ar Oferta y demanda , el mercado regula todo.

Si el mercado cree que vale cero , así será.. sino se hará negocios a lo que carece en este mundo."
1380,2023-02-27 20:05:03+00:00,InversoBot,"AXS-ARS COMPRA/VENTA: 

@buenbit: 3,627 / 3,521

@RipioApp: 3,665 / 3,487

@BitsoArg: 3,620 / 3,486

@lemonapp_ar: 3,601 / 3,495"
1381,2023-02-27 20:04:23+00:00,tito_yebara,"@lemonapp_ar que muera agonizando esta basura:

https://t.co/G33LTu3oMB"
1382,2023-02-27 20:01:18+00:00,benson__mike,"@criptolawyer @BrunoArenzo @_mjan @lemonapp_ar totalmente, no conozco tmpoco como seria en este caso; pero seria una locura que no sea asi."
1383,2023-02-27 20:00:29+00:00,benson__mike,"@BrunoArenzo @criptolawyer @_mjan @lemonapp_ar No creo que sea asi, pero es otra discusion; que es sobre el metodo adoptado para valuacion de riesgo, y no sobre el resultado."
1384,2023-02-27 20:00:18+00:00,criptolawyer,@benson__mike @BrunoArenzo @_mjan @lemonapp_ar Ese es mi argumento en relación a la fuerza mayor. Sin embargo desconozco a fondo como aplique en la legislación argentina.
1385,2023-02-27 20:00:04+00:00,InversoBot,"AVAX-ARS COMPRA/VENTA: 

@buenbit: 6,589 / 6,397

@CryptoMKT: 6,612 / 6,348

@LetsBit_ok: 6,541 / 6,374

@lemonapp_ar: 6,544 / 6,354

@SatoshiTango: 6,710 / 6,175"
1386,2023-02-27 19:59:46+00:00,benson__mike,"@BrunoArenzo @criptolawyer @_mjan @lemonapp_ar Uno cuando dice que algo es ""seguro"", no significa 100% de seguridad. Quiza Lemon o la persona que sea que haya dicho que UST era seguro, tenia razon. Pero se jugo en el percentil mas extremo, y sucedio el hecho mas improbable."
1387,2023-02-27 19:57:25+00:00,benson__mike,@BrunoArenzo @criptolawyer @_mjan @lemonapp_ar Como quedaria el caso de un ALyC que les ofrezca a los clientes como inversion conservadora una letra del tesoro y se la defaulteen?
1388,2023-02-27 19:57:01+00:00,elmartus,"@lemonapp_ar Todo esto está mal enfocado. La pregunta es: por qué cuesta hacer las faucets? Es por el PoS?

Las testnet deberían tener un mecanismo de entrega de gEth. Si no lo tienen, se vuelve un bien escaso con demanda =&gt; precio sube. Fin."
1389,2023-02-27 19:55:46+00:00,CryptoAbogadoAR,"@criptolawyer @BrunoArenzo @_mjan @lemonapp_ar I´m in, contá conmigo. 

PD: Insisten. Que no consultan con asesores legales antes de lanzar una publicidad? https://t.co/xnGOVgMoTF"
1390,2023-02-27 19:53:31+00:00,criptolawyer,@CryptoAbogadoAR @BrunoArenzo @_mjan @lemonapp_ar Quiero que hablemos de esto en un Space
1391,2023-02-27 19:53:05+00:00,CryptoAbogadoAR,@criptolawyer @BrunoArenzo @_mjan @lemonapp_ar comprar UST*
1392,2023-02-27 19:52:44+00:00,CryptoAbogadoAR,"@criptolawyer @BrunoArenzo @_mjan @lemonapp_ar No recuerdo que exchange era (en realidad si, pero prefiero no quemarlo jaja), que promocionaba comprar Terra y ponerlos en staking con una frase similar a ""ganá 20% en dólares"". Ahí la cosa se pone mas aspera."
1398,2023-02-27 19:11:31+00:00,quiquin_quiquin,"@CatalinaChandi2 @lemonapp_ar Vamos Cata! 
La oficina entera espera ese final liquidado!!
Si aprobas el CM dijo que nos traia churros 👀"
1399,2023-02-27 19:07:30+00:00,dragon_limon,@lemonapp_ar Que vuelvan los intereses en btc con lemon
1400,2023-02-27 19:05:59+00:00,FlorHeredia27,@lemonapp_ar Como los estoy viendo en mi cuenta por favor . Suerte para todos .
1401,2023-02-27 19:01:36+00:00,braankeloX,@lemonapp_ar Poder tramitar mi dni que estoy hace rato con eso.
1402,2023-02-27 19:00:03+00:00,InversoBot,"BTC-ARS COMPRA/VENTA: 

@belo_app: 8,460,750 / 8,158,218
@buenbit: 8,587,200 / 8,337,100
@lemonapp_ar: 8,508,405 / 8,266,041
@tiendacrypto: 8,541,191 / 8,436,462
@RipioApp: 8,565,081 / 8,233,326
@fiwind_io: 8,517,833 / 8,442,197
@SatoshiTango: 8,533,547 / 7,891,928"
1403,2023-02-27 18:59:21+00:00,RicardOruka,@txbiasz @antonianela @avalancheavax @lemonapp_ar https://t.co/eERXJZi2Xn
1404,2023-02-27 18:57:52+00:00,ProgramadorSoft,@lemonapp_ar https://t.co/gmBvlTmXXE
1405,2023-02-27 18:53:29+00:00,LilonMask,@lemonapp_ar Ganar el Lemon friday 😎
1406,2023-02-27 18:52:29+00:00,agloriavenerar,@lemonapp_ar Comer todo lo q más pueda sin engordar
1407,2023-02-27 18:49:40+00:00,agustincarriso,"De todas las plataformas que uso/he usado, el premio a la mejor interfaz se lo lleva @lemonapp_ar por lejos"
1408,2023-02-27 18:30:25+00:00,eugeneticaa,"@tammnz @lemonapp_ar Lo vi, se hizo viral porque habrá sido el cafe mas caro de la historia 😞"
1409,2023-02-27 18:29:37+00:00,BrunoArenzo,"@criptolawyer @_mjan @lemonapp_ar Asimismo, para el caso en que los TYC de Lemon hubieran trasladado la responsabilidad a los usuarios, ello es nulo debido a que los derechos de los consumidores son irrenunciables por ser de orden público 🧑🏻‍⚖️"
