,Date,User,Tweet
188,2023-03-06 03:43:32+00:00,lmmdtw,Yo esperando que @mercadopago aumente el limite de mi mercado credito https://t.co/4gggbScKuB
189,2023-03-06 02:58:39+00:00,xsweetlouisx_,"@AgusLemucchi @cristianaci @mercadopago me paso lo mismo, tipo 7 me transferi de Santander a mercado pago y todavía nada"
190,2023-03-06 02:58:11+00:00,PcavazDD,@jooonieminie @mercadopago Veo que tuviste el mismo problema
191,2023-03-06 02:56:41+00:00,AgusLemucchi,@cristianaci @mercadopago Justamente el problema fue de plata que salio de Santander pero no llego a MP
192,2023-03-06 02:54:39+00:00,jooonieminie,@PcavazDD @mercadopago Eso mismo quiero saber
193,2023-03-06 02:48:45+00:00,cristianaci,@AgusLemucchi @mercadopago Muchas noches me dio error desde Santander a MercadoPago y se que desde Nacion pocas veces anda bien… una lástima
194,2023-03-06 02:47:55+00:00,AgusLemucchi,Alguien más tiene problemas con las transferencias de @mercadopago ? 😓
195,2023-03-06 02:39:20+00:00,PcavazDD,Che se podra hablar con algun humano de @mercadopago ??
196,2023-03-06 02:22:35+00:00,paodessaner,"@belloysublime @mercadopago No tiene que ver sólo con el dinero. El vapuleo al que te someten es de locos : denuncias en comisarías que no entienden ni cómo hacerlas, defensa al consumidor que no contesta … te someten a un largo erial por lo que son dos mangos para ellos y encima, tenes miedo a todo ."
197,2023-03-06 01:35:59+00:00,belloysublime,"@paodessaner @mercadopago Qué cagada, Pao! Espero que te devuelvan todo y se solucioné, igualmente el trago amargo no te lo saca nadie. Más tecnologia y más vulnerables estamos. Te mando un abrazo enorme"
198,2023-03-06 01:27:35+00:00,AlduOriti,@nico_a_m22 @mercadopago @MP_ayuda No andan las transferencias por banco. Desde la misma app de mp andan
199,2023-03-06 01:17:33+00:00,dramatica_ahh,@karinschneid @mercadopago Me pasa lo mismo
200,2023-03-06 01:11:47+00:00,nico_a_m22,"@mercadopago @MP_ayuda impresentables los de mp. Me transfiero de una misma cuenta y no se refleja la transferencia. Pruebo desde otro lado y el servicio anda. Son unos delincuentes, reteniendo el dinero ajeno.
Ladrones."
201,2023-03-06 01:07:52+00:00,MartinLip,@spykeback @lemoncashapp @abrulipaarr no sos la unica damnificada por la demoras de @MP_ayuda @mercadopago parece
202,2023-03-06 01:04:32+00:00,moreyg,@mercadopago @MP_ayuda @BancoIndustrial
203,2023-03-06 01:04:25+00:00,NaviSixela,"@PabloDE49219807 @peter_oriolo @ML_Ayuda @mercadopago Consumo MERCADOLIBRE SR en tarjeta. Nos están estafando a todos! Buscás eso y hay mil reclamos. Hagamos algo. Vean arriba. Alguien pudo solucionarlo?
@ines_copello @Paloma_a_ @guillermo1500  @LeoDeMarco1980 @MarrantiDiego @SManciniok 
@dzapatillas
@Mercadolibre @ML_Ayuda chorros"
204,2023-03-06 00:55:26+00:00,Diebostero33,@mercadopago Ah sos chistoso?
205,2023-03-06 00:54:13+00:00,Camila76865362,"@mercadopago lo único que quiero es la plata que me quedaba hasta fin de mes, gracias"
206,2023-03-06 00:46:00+00:00,jooonieminie,"Che dale @mercadopago no pueden tardar tanto... Tremendos inoperantes todos

#mercadopago"
207,2023-03-06 00:43:11+00:00,Sub_Angelus,"@serujio32 @mercadopago @Mercadolibre Y los negocios te siguen pidiendo que solo les pagues por Mercado Pago, es toda una mafia de esta aplicacion de mierda para lavarse las manos cuando ocurren errores de transferencias"
208,2023-03-05 23:54:21+00:00,claudia_moou,"@MP_ayuda @mercadopago @Mercadolibre 
No transfieran !
No se están acreditando las transferencias a MP y MP no se hace cargooo 
😡😡😡😡😡😡😡😡😡😡😡"
209,2023-03-05 23:27:00+00:00,efezetaka,@mercadopago si no me aparece la plata q me transfirieron para dentro de media hora salgo con el chumbo a buscar al responsable
210,2023-03-05 23:23:44+00:00,aryst22,"Ojalá @mercadopago desaparezca de Argentina, es una Billetera berreta que no sirve para nada."
211,2023-03-05 22:57:33+00:00,UnPibeOpinando,"@candelamap @mercadopago @BAconsumidor Entonces si, reclama y hacelos mierda jeje no pueden"
212,2023-03-05 22:55:44+00:00,V_bauza,"@mercadopago Quiero mi dinero. 
No es la primer que me pasa que me inmobilizan el dinero . Estoy en el súper sin poder pagar porque uds me inmobilizan el dinero."
213,2023-03-05 22:50:24+00:00,candelamap,@UnPibeOpinando @mercadopago @BAconsumidor Faltan dos días para el vencimiento y ya me saco!!!
214,2023-03-05 22:48:25+00:00,V_bauza,"@mercadopago Que sucede con mercado pago?  Hice una trasnferencia recién,   ya se me debito el monto de la caja de ahorro y uds no me lo acreditan en la cuenta mercado pago. Quien me ayuda ?"
215,2023-03-05 22:27:51+00:00,UnPibeOpinando,"@candelamap @mercadopago @BAconsumidor No es por defender a Mercado Pago, pero esta en los términos y condiciones que aceptas cuando solicitas el crédito, que pueden debitar el monto de la cuota de tu cuenta (por eso nunca hay que esperar al último dia para pagar)"
216,2023-03-05 22:25:05+00:00,UnPibeOpinando,@JuanMa_Gimenez @mercadopago Culpa del procesador de pagos que usan todas las entidades bancarias y billeteras virtuales (COELSA)
217,2023-03-05 22:24:52+00:00,Capag7,"@mercadopago 
Nuevamente con demoras.
Ya se esta convirtiendo en una costumbre.
@LANACION @clarincom @AmericaTV https://t.co/YRVeopmBlw"
218,2023-03-05 22:22:54+00:00,JuanMa_Gimenez,"@MercadoPago lleva todo el finde (sab + hoy domingo) sin permitir ingresar valores a mi cuenta.
¿Culpa de los Bcos. o de MP?

Algo tan  útil se volvió un problema más?
Seguimos  retrocediendo cómo el cangrejo, caminando para atras. https://t.co/xeIw4ifE75"
219,2023-03-05 22:12:20+00:00,candelamap,@mercadopago devolveme lo que debitaste!!Yo decido con que pagar!! @BAconsumidor https://t.co/zg6qOkILcp
220,2023-03-05 22:11:46+00:00,aryst22,@mercadopago es la mierda más grande
221,2023-03-05 21:59:40+00:00,jooonieminie,@Margus_12 La puuuu @mercadopago daleeeee
222,2023-03-05 21:03:35+00:00,Nicolas27182472,@mercadopago Se puede pagar el alquiler de un departamento con MERCADO PAGO?
223,2023-03-05 21:02:03+00:00,Thrashxsiempre,@Mercadolibre @mercadopago Mansos delincuentes
224,2023-03-05 21:01:27+00:00,Thrashxsiempre,"@AlejandroMelhem @mercadopago Los delincuentes mas grandes del pais,el 19 de enero hice una transferencia,por 14 mil,a MP y se la comieron.Ademas ponen gente en la atención que no tienen mi idea."
225,2023-03-05 18:59:46+00:00,Libero196O,"@Mercadolibre @ML_Argentina @mercadopago @mercado @marcos_galperin 
Misterios del Unicornio.
Busco Cel, encuentro precios irrisorios, busco info del Vendedor y te encontras con esto.
Funcionara igual en Brasil, Mexico, etc? https://t.co/rQ4KVMg1vt"
226,2023-03-05 18:55:41+00:00,af_javiera,"@mercadopago Me hicieron cuatro cobros de Mercado pago en mi cuenta noche y yo no he realizado ninguno de esos cargos o compras, es un robo, escribo a atención al cliente, llamo y nadie da ninguna respuesta"
227,2023-03-05 18:51:44+00:00,JosefinaBoland,@mercadopago estoy HARTA de recibir notificaciones a diario (literalmente TODOS LOS PUTOS DÍAS) de que tengo un crédito disponible (que nunca solicite) y que lo puedo hacer rendir. Empiecen a filtrar notificaciones porque por ser usureros van a saturar a los usuarios.
228,2023-03-05 17:41:41+00:00,henrichcontent,"@ClaroArgentina Tarde. Antes me contactó por privado @claro_ayu para estafarme pidiéndome una clave de @mercadopago por sms 

#estafa #claroargentina"
229,2023-03-05 17:40:58+00:00,gagdelfaso,"a ver si le dan mantenimiento a la app, no puede ser que fines de semana no funcione, es cuando más se necesita. @mercadopago"
230,2023-03-05 16:59:59+00:00,PalilaRg,"🚨 Estafa @Mercadolibre #estafasmercadolibre  @todonoticias @AmericaNoticias 
@mercadopago 
@marcos_galperin https://t.co/EhMW01WQhQ"
231,2023-03-05 16:13:31+00:00,mariassssol,@mercadopago hermano todo el fin de semana sin funcionar las transferencias desde tarjetas de debito hagan algo
232,2023-03-05 15:25:15+00:00,piapsico,Que terrible que te hackeen la cuenta @infobae es horrible . Me paso con @Mastercard y @mercadopago
233,2023-03-05 15:15:36+00:00,marecarrasquero,buen dia @mercadopago facturan de mas y no reintegran  el dinero. Mil excusas para no devolver lo que cobran de mas
234,2023-03-05 15:03:13+00:00,Santiagocabj23,"@mercadopago @Mercadolibre Tengo problemas con una transferencia que me enviaron,ya pasaron mmmm uchas horas y todavía no me llegó 
Luego la misma persona me hizo otra transferencia y llego perfecto
Necesito una solución por la 1ra ,ya que la plata se débito"
235,2023-03-05 14:40:13+00:00,jAaT26,Oye we @Mercadolibre @mercadopago me andas cobrando la devolucion de un equipo del mes de agosto del año pasado según la conversación en el chat de soporte https://t.co/g4JyeCS6Tg
236,2023-03-05 14:23:50+00:00,claudio_agusto,"Señores @mercadopago la pagina https://t.co/uNusxOfcfV esta haciendo fraude, el medio de pago son ustedes, he intentado ponerme en contacto con ustedes sin éxito. Seguirán permitiendo que estos delincuentes usen su plataforma para defraudar?"
237,2023-03-05 13:43:34+00:00,ArianaVidela6,@mercadopago
238,2023-03-05 13:40:12+00:00,jAaT26,"@ML_Ayuda @mercadopago hice un deposito a mi cuenta, ya lleva mas de 4 horas, unas horas y no se refleja bien el balance de cuenta. 😱"
239,2023-03-05 12:59:53+00:00,Oswaldo79224034,"@ML_Ayuda compré una Point air para cobrar por qué me estuvieron molestando que la comprara, y ya que la tengo el aparato sigue buscando información, no ha podido arrancar, y no he tenido soporte de @mercadopago"
240,2023-03-05 12:16:39+00:00,gusalberic,"@mercadopago @PersonalFlow_At Señores MP, les envie un mail de reclamo tal como lo solicitaran hace 5 dias. Me respondieeon em forma automatica que en 24 hs tendria noticias. Ahora me responden que debo acceder a redes sociales???!!! Podran respetar sus propias normas por favor?"
241,2023-03-05 10:20:25+00:00,UR1E7L,@mercadopago Vámonos a uala gente
242,2023-03-05 06:46:24+00:00,JoyAzar,@ML_Ayuda @Celulandiamx @Mercadolibre @mercadopago @Profeco Aguas con mis datos personales porque después de la devolución de mi dinero. Recibo llamadas de diferentes números diciéndome que no era cierto esto.
243,2023-03-05 06:45:37+00:00,JoyAzar,@Don_Vergassssss @Celulandiamx @Mercadolibre @mercadopago @Profeco Efectivamente es muy sencillo. Pero lo publique porque después de hacer el reclamo recibí llamadas queriéndome intimidar diciéndome que yo estaba haciendo esto. Que no era cierto que llegó así
244,2023-03-05 06:30:13+00:00,AltamiranoFeer,"tio @mercadopago hoy es mi cumpleaños, el mejor regalo que me puedes hacer es perdonarme la deuda 😭😭😭"
245,2023-03-05 05:52:35+00:00,maarczo,"@mercadopago SON TOTALMENTE INEFICIENTES. SIEMPRE PROBLEMAS, nunca podes transferir a mercado pago 🙋🙋"
246,2023-03-05 04:55:41+00:00,carlovechild,@Jose_Iriza @mercadopago Hola! Te hicieron la devolución?
247,2023-03-05 03:15:09+00:00,rosariooooo_,"@chcibelli @LuliAlcarazJuez @mercadopago Hola! Me pasa lo mismo desde diciembre y no me dan ninguna respuesta/solución, qué puede estar pasando?"
248,2023-03-05 03:12:46+00:00,user71177114,"@CsarAco100VR46 @ML_Ayuda @Mercadolibre @mercadopago Amigo, al final que sucedio? Me estaria pasando lo mismo…"
249,2023-03-05 03:12:44+00:00,MilenaSaucedo3,@leonciooo_ @BancoNacion @mercadopago Pagate la birri
250,2023-03-05 01:26:58+00:00,FrayHPistoia,"@solibanez__ @mercadopago Usted mande todo que acá la ponemos. A la plata, claro está"
251,2023-03-05 01:14:16+00:00,Yuuh_Gaabriel,"Obrigado @MercadoLivre @MercadoPagoBR @mercadopago , uma baita segurança de bosta para proteger os meus dados... agora estou amargando prejuízos com a minha esposa e nem se quer prestar para realizar um suporte..."
252,2023-03-05 01:03:38+00:00,Juanidelo,"@marcos_galperin le genere una cuenta en @mercadopago a mi hija. Imagino que deben ser regulaciones legales de Argentina, pero no puede generar rendimientos en sus ahorros porque es menor de edad. Creo que sería una buena práctica en su educación financiera poder hacerlo."
253,2023-03-05 00:44:35+00:00,alejandraap,@ML_Ayuda @Mercadolibre @MercadoPagoMex @mercadopago @MercadoPagoMex @Mercadolibre @ML_Ayuda  sigo sin tener respuesta ni apoyo de uds.. ya me comunique por todas partes
254,2023-03-05 00:15:47+00:00,waltersoulart,@sammwy @uala_arg @mercadopago Encima son bots al parecer con mensajes prediseñados
255,2023-03-05 00:01:58+00:00,solibanez__,"@FrayHPistoia @mercadopago Necesito la plata , avise."
256,2023-03-04 23:58:57+00:00,Decepti48070875,"@sammwy @Kween_00 @uala_arg @mercadopago No tienen que avisarte nada, se responsable y paga en termino."
257,2023-03-04 23:31:17+00:00,FrayHPistoia,"Es cierto que se viene el pack ""Kilombera 💣"" con fotos de usted @solibanez__ ? Mire que tengo llena la billetera virtual de @mercadopago"
258,2023-03-04 23:19:09+00:00,OZONE42798933,"@carol_bitcoin É tipo o ""biticóio"" vendido pelo @nubank, @mercadopago &amp; cia, tipo compra mas n vai p CS? O do MP talvez até valesse alguma coisa, tipo a gente compra hj BRL 1k e daqui a 2 anos já tem uns 10, 20k... em PIX/CBDC, claro.

O resto perguntem ao @38bitcoinheiro... 😆"
259,2023-03-04 23:17:50+00:00,OZONE42798933,"@carol_bitcoin É tipo o ""biticóio"" vendido pelo @nubank, @mercadopago &amp; cia, tipo compra mas n vai p CS? O do MP talvez valesse alguma coisa, tipo a gente compra hj BRL 1k e daqui a 2 anos já tem uns 10, 20k... ainda em pixuleco, claro.

O resto da perguntem ao @38bitcoinheiro... 😆"
260,2023-03-04 23:04:50+00:00,sammwy,"@Decepti48070875 @Kween_00 @uala_arg @mercadopago Ta bueno, pero que te avisen antes de la fecha de vencimiento de la deuda que en mi vida rdcibi una notificación así de uala mientras con MP me avisan días antes.

Además ese mensaje te lo envían apenas te atrasas. Si no tenes como notificar, como esperas que paguen a tiempo?"
261,2023-03-04 23:04:06+00:00,serujio32,"Siguen siendo insistente cuando el error es de ellos, se pago 2 cuotas iguales, cuando quise pagar la actual y la adelantada...

Grande @mercadopago @MP_ayuda  @Mercadolibre

#MercadoPago #mercadopagonosroba
#MercadoPagoNosRoba
#MercadoPagoBug https://t.co/D4nkfjRsuS"
262,2023-03-04 22:07:09+00:00,pieromanzone,"@mercadopago @marcos_galperin El usuario se cansa y se va, hay muchas opciones disponibles en el mercado como billeteras virtuales"
263,2023-03-04 22:05:31+00:00,pieromanzone,"@mercadopago @marcos_galperin Esto es un bucle sin fin! Repito, se estan volviendo burocráticos y lentos, con problemas en el punto de uso (lo mas importante).  Para resolverlo hay que hacer un curso de reparación de submarinos o parecido."
264,2023-03-04 22:03:43+00:00,pieromanzone,"@mercadopago @marcos_galperin ajjajajajjaaj, esto es una locura. Me escriben para que les escriba por Msj directo. Escribo, respuesta automatica obviamente redireccionandome a un link de solucion de problemas o preguntas y respuestas frecuentes QUE YA HICE Y PASE!!!!!!!!!!!!"
265,2023-03-04 22:02:47+00:00,valenzine,@CoolAppsTeam @mercadopago @chcibelli @fffela @estebanweb Pero en realidad lo más importante para mí es que cuando alguien cancela su suscripción le escribo para agradecerle por el tiempo que me apoyó y ofrecerle continuar su suscripción de forma absolutamente gratuita.
266,2023-03-04 22:02:03+00:00,valenzine,"@CoolAppsTeam @mercadopago @chcibelli @fffela @estebanweb ¡Hola Cool Apps! No, esa no es la idea. Como muchas desuscripciones son automáticas, y el sistema no informa esto, lo primero es indagar en el motivo de la cancelación."
267,2023-03-04 22:01:23+00:00,leonciooo_,@BancoNacion @mercadopago les juego unos trucos y les triplico la apuesta giles mano a mano
268,2023-03-04 21:56:22+00:00,lazcano,@nicolas_rizzo @chcibelli @mercadopago Sería un gol. https://t.co/x5cGV02vKG
269,2023-03-04 21:47:23+00:00,aldospalmeiro,Hola @mercadopago !!! Y si le mandas un cartelito? https://t.co/QE3awQE2uE
270,2023-03-04 21:44:47+00:00,paodessaner,Tengo 10 mensajes de @mercadopago trucho y nk banla del @BancoGalicia . Disculpen lo repetitivo pero no paran . No se que hacer .
271,2023-03-04 21:44:19+00:00,leo_prina,"@TeleCentroAr @mercadopago @TeleCentroAr son unos delincuentes. Estoy sin servicio desde el 11 de febrero y pedí una nota de crédito, nunca la hicieron y encima te ponen de prepo @HBOMaxLA @disneyplusla y me aumentaron. Le respuesta que tuve fue que le de baja"
272,2023-03-04 21:44:13+00:00,NadisRomito,"@JGlobbo @MercadoPagoBR @MercadoLivre Es @mercadopago pero de Aegentina.. No se si se manejan igual..
La verdad cada vez lo uso menos"
273,2023-03-04 21:06:01+00:00,Decepti48070875,"@Kween_00 @sammwy @uala_arg @mercadopago No hay que ser amable con quiénes no rinden sus cuentas, hay que ser firme."
274,2023-03-04 21:00:01+00:00,Decepti48070875,"@sammwy @uala_arg @mercadopago Ilusa, te baja el Score crediticio al pagar fuera de termino, los intereses no tienen nada que ver y el que tengas que preguntar antes para abonarlo si es un problema técnico."
275,2023-03-04 20:54:48+00:00,henrichcontent,"ATENCIÓN! Esta cuenta @claro_ayu es TRUCHA. Te llaman y sacan los datos de @mercadopago #estafa 
@ClaroArgentina #RT"
276,2023-03-04 20:48:10+00:00,herrerarubenom1,"@paodessaner @alebforo991 @mercadopago La respuesta está, cerca tuyo.
Alguien de tu entorno , a quien le distes confianza .
Porque la transacción, tiene que salir de tu celular, y no de otro. 
Creo no equivocarme ,y si fuera así , pido disculpas."
277,2023-03-04 20:39:33+00:00,serujio32,"@mercadopago @Mercadolibre Sus canales de resolver problemas como el que tengo no sirven para nada, para otros si, pero este no.

Ya envie DM estoy atento a la respuesta."
