,Date,User,Tweet
7489,2022-12-30 00:20:50+00:00,rasancte3d,@NaranjaX que cotización de dolar tienen hoy? en su web no la encuentro.
7491,2022-12-29 23:19:59+00:00,ReneAGuz,"@NaranjaX quiero dar de baja la tarjeta y te mandan a hablar por privado y te atiende el chatbot de las narices.Cansado de pagar comisiones y cargos que no corresponden. No tengo la tarjeta, no la habilité. No entiendo que cargos me cobran. No la quiero.¡QUIERO LA BAJA YA!"
7493,2022-12-29 22:44:08+00:00,Brendagaray78,@NaranjaX QUIERO MI PLATA @NaranjaX
7494,2022-12-29 22:08:50+00:00,leowaisblatt,@NaranjaX Cuarto día. Vuelta a empezar mañana....
7496,2022-12-29 21:25:38+00:00,JoseDeNicola8,"@NaranjaX filrraron informacion y me cambiaron la tarjeta pero resulta que desde julio no pudieron habilitarla estando yo al dia y con una deuda de 20000 mangos, nunca pusieron voluntad de superar a pesar que les pagué 2 meses sin usar tarjeta, es largo pero no use NARANJAX"
7497,2022-12-29 21:21:57+00:00,JoseDeNicola8,"Hace 6 meses vengo sosteniendo una pelea con la tarjeta NARANJAX un verdadero desastre en atencion al cliente y una verdadera usura al cliente, esta empresa no solia ser asi hasta que la tomó en control el Banco Galicia cuyo titular es flojo de papeles"
7499,2022-12-29 18:13:05+00:00,Ivaneado,Argentina es un lugar en el que las empresas maltratan todo el tiempo a sus clientes pero nunca nadie te va a FORREAR tanto como @NaranjaX . Odian a la gente. Nos detestan y se les nota mucho.
7500,2022-12-29 17:59:01+00:00,_Marferrin,"@NaranjaX Ya me contacte, 20 veces. Sus respuestas lavándose la mano son un desastre."
7502,2022-12-29 17:53:51+00:00,SebasShoCk,@NaranjaX Ya te mando
7504,2022-12-29 17:51:26+00:00,SebasShoCk,@NaranjaX Por favor necesito una respuesta para tener una solución
7505,2022-12-29 17:48:56+00:00,_Marferrin,"No paguen nada con @NaranjaX que si rechazan el pago de la tarjeta, te sacan la plata igual y te la devuelven cuando se le canta bien el orto."
7506,2022-12-29 17:41:26+00:00,SebasShoCk,@NaranjaX Hola naranjax hace 5 min el cajero nunca me entregó el dinero realice una extracción y el cajero nunca me dió el dinero y en la app me descontó la plata q nunca saque una solución urgente por favor
7507,2022-12-29 17:31:00+00:00,gcf_16,@luqasruiz @NaranjaX Son unos terribles HDP
7509,2022-12-29 16:55:36+00:00,Betina07557414,"@NaranjaX Hace 28 días q intento contar con uds..y se ""olvidaron"" mi tramite..ahora me dicen q siga esperando..son unos estafadores"
7511,2022-12-29 16:48:36+00:00,Betina07557414,"@NaranjaX No, no estamos por mensaje privado..porque me hablaron, me dieron la misma respuesta que no dice nada y me cerraron el chat"
7512,2022-12-29 16:41:07+00:00,luqasruiz,@NaranjaX ESTOY CANSADISIMO YA DEL MISMO MSJ DE SIEMPRE Y NUNCA HACEN NADAAAAAAAAAAA !
7514,2022-12-29 16:36:47+00:00,luqasruiz,"@NaranjaX 22 DE DICIEMBRE VOY DEPOSITAR MI DINERO EN NARANJAX PARA DISFRUTAR TNA
23 DE DICIEMBRE ME BLOQUEAN LA CUENTA POR SEGURIDAD AL USUARIO
- MEE CAGARON DICIEMBRE, ME CAGARON TODO !"
7516,2022-12-29 16:22:43+00:00,Betina07557414,@gcf_16 @NaranjaX @uala_arg Son una vergüenza.. yo sigo esperando por un hackeo de su app..son unos estafadores
7517,2022-12-29 16:22:12+00:00,Betina07557414,@gotmyvamp @NaranjaX Te recomiendo no utilizar este tipo de entidad..son una verguenza
7518,2022-12-29 16:21:39+00:00,Betina07557414,"Totalmente de acuerdo..hackearon la app, me sacaron plata y sigo esperando..son una vergüenza @NaranjaX"
7520,2022-12-29 16:01:57+00:00,Betina07557414,"@NaranjaX Ya me canse de poner mis datos, los códigos y demás.. contáctenme uds ami..mi teléfono se lo di a 10 personas diferentes y sigo esperando q me llamen...dan verguenza!..cero credibilidad"
7522,2022-12-29 15:56:20+00:00,mariakarismaty,@NaranjaX Ok muchas gracias
7524,2022-12-29 15:51:32+00:00,PatoAlv74508783,@NaranjaX Si Olvídate
7525,2022-12-29 15:41:20+00:00,gotmyvamp,"@NaranjaX Hola buen dia, me pueden mandar los requisitos para solicitar la tarjeta? El chat bot me da mil vueltas :)"
7527,2022-12-29 15:32:38+00:00,Betina07557414,"@NaranjaX Me canse de llamar, me que corten, de escribir y que me digan siempre lo mismo..su aplicación fue hackeada, yo perjudicada y acá sigo esperando..es una vergüenza.. era empresa con antigüedad como uds q se manejen así.. vergonzoso!"
7528,2022-12-29 15:25:59+00:00,NicolasMryglod,@NaranjaX @silvajachevasky NO VOY HACER NADA POR DM. EN REALIDAD ESPERO QUE USTEDES HAGAN SU TRABAJO. Y PROCEDAN COMO CORRESPONDE. YA LES DIJE QUE NO VOY A HACER NINGUN OTRO TIPO DE GESTION SINO ESPERAR  QUE USTEDES GESTIONEN MI PEDIDO
7533,2022-12-29 14:57:57+00:00,AgostinaCast_,"@NaranjaX Me bloquearon mi cuenta el 3 de diciembre reteniendo mi dinero y sin brindarme ningún tipo de información. Hoy 29 de diciembre sólo me piden que espere, acaso me van a devolver con intereses la plata???? Jaaaaa"
7535,2022-12-29 14:50:11+00:00,mariakarismaty,@NaranjaX Hola buenos días como pag x anticipados mis gastos en dolares
7538,2022-12-29 14:38:20+00:00,AndresA33614128,"@NaranjaX Buenos días ,necesito dos cosas si me pueden aumentar el disponible ...y una extensión para mi hijo ,mediante la app no se puede hacer ,ya lo intente varias veces"
7540,2022-12-29 14:36:36+00:00,gcf_16,@NaranjaX @uala_arg Hace una hora que les escribí.
7541,2022-12-29 14:32:07+00:00,Totalmedios_com,"Las 10 campañas más vistas del #MundialQatar2022

#Totalmedios
@CheNetflix #MercadoMcCann @YPFoficial @budweiser_ar @NaranjaX #becomingmode #Nro3 @pedidosya @gutbuenosaires @NoblexAr @TeleCentroAr #Midios #Dandy @Flow_ar #telecom @AgenciaDon 

https://t.co/SV7X92ATOw https://t.co/pu8tLNWxco"
7544,2022-12-29 14:16:28+00:00,Gummyb317,"@NaranjaX También, que me llamen del trabajo al que mande cv."
7545,2022-12-29 14:15:53+00:00,Gummyb317,@NaranjaX Poder pagar sin quedarme seca todo lo que gasté con la de crédito xd JAJAJAJAJAJAJAA...
7546,2022-12-29 14:07:55+00:00,gcf_16,"@cristiansabale @NaranjaX Te entiendo, a mí me tienen la plata de una transferencia que no se realizó bien
Por culpa de la app de mierda que nunca está funcionando como debe y el soporte de mierda que no te ayuda en nada."
7548,2022-12-29 14:04:07+00:00,Gummyb317,@NaranjaX @gtorales_ok Obviamente le pregunto porque en ningún lado de la app me sale eso y hace rato que estoy con ud y nunca me han descontado un solo centavo de la de débito.
7550,2022-12-29 14:00:31+00:00,ramirobche,@NaranjaX https://t.co/DdRul8MT8B
7551,2022-12-29 13:53:06+00:00,Betina07557414,Dan vergüenza @NaranjaX !!!!por favor no se dejen estafar más con esta entidad!!!!!!
7557,2022-12-29 13:32:07+00:00,gitanapaola,"@NaranjaX sres. Necesito una respuesta,  ya pasaron 3 dias,y aun no me devuelven el dinero q me retuvo el cajero de naranjaX"
7559,2022-12-29 13:31:32+00:00,AndresA33614128,"@NaranjaX Buen día ,necesito dos cosas realizar una extención y ampliar mi monto de crédito desde la app no funciona"
7563,2022-12-29 13:06:52+00:00,gcf_16,¿Hasta cuándo voy a seguir esperando que me devuelvan la plata? 🤬🤬 @NaranjaX @uala_arg
7566,2022-12-29 12:54:48+00:00,cristiansabale,"@NaranjaX Trabajen para darme la cuenta que tengo bloqueada hace 2 meses con 20 mil pesos adentro, ya me cansé de pedirles"
7569,2022-12-29 12:34:21+00:00,gtorales_ok,"@NaranjaX @Gummyb317 Aaaah bueno, mejor 😁, creo que se presta a confucion.
Gracias por la aclaración!"
7571,2022-12-29 12:27:41+00:00,aea5396a20bf4c7,@JuanUrizL @NaranjaX @dzapatillas @VivireNuevaCba Si una EMPRESA te llama por WhatsApp Claramente es una estafa...
7577,2022-12-29 10:39:21+00:00,gtorales_ok,@Gummyb317 @NaranjaX Revisando el último resumen de la tarjeta de crédito en una de las ultimas hojas.
7578,2022-12-29 10:28:42+00:00,Gummyb317,@gtorales_ok @NaranjaX Y en donde dice eso?
7579,2022-12-29 09:22:12+00:00,agoermacora,@NaranjaX Imposible comunicarse con un asesor 🤦🏼‍♀️ hace más de un día que intento.
7580,2022-12-29 09:19:33+00:00,leowaisblatt,3 días intentando avanzar con un trámite por DM con @NaranjaX y no puedo pasar del primer mensaje que se termina el horario de atención y pasa todo al día siguiente con un nuevo representante de atención al cliente.  Es peor que el día de la marmota
7581,2022-12-29 07:45:58+00:00,edgar95969112,@NaranjaX El bot no me ayuda.
7582,2022-12-29 06:38:53+00:00,s_halexis,"@NaranjaX H6hhhyhh
H
H
Hhh

Hhhhhhyhhhh
Hhhhh"
7583,2022-12-29 03:20:31+00:00,Meli_Paez05,@JuanUrizL @VivireNuevaCba @NaranjaX @dzapatillas Con la foto de mercado libre también te llaman. #estafa
7584,2022-12-29 02:45:51+00:00,AndresA33614128,@NaranjaX QUIERO AMPLIAR EL MONTO Y DESDE LA APP NO SE PUEDE !!!😡🤬
7585,2022-12-29 01:41:21+00:00,ramirobche,@NaranjaX Hace tres días que intento entrar a la app y no puedo. Qué onda?
7586,2022-12-29 01:10:28+00:00,arielpablolopez,@NaranjaX bueno chicos perdón que les interrumpa la siesta. Cualquier cosa estoy a sus ordenes.
7587,2022-12-29 00:11:57+00:00,Catalinnaaaaaa,@NaranjaX Y deberían trabajar más para desbloquear mi cuenta y devolver el dinero que tenía en la misma
7588,2022-12-29 00:10:20+00:00,srslytutti,@NaranjaX necesito ponerme en contacto con alguien ya que me agregaron un cbu inexistente y se hizo una transferencia de Plata que no se me ha devuelto. Hace una semana no me dan respuesta
7589,2022-12-29 00:03:22+00:00,LetiRiver81,"@NaranjaX El último audio que me mandan diciendo,"" bueno no es para que nos insulte así, vos te diste cuenta,pero hay tantos giles que no dan cuenta,dejando trabajar🤌te dicen! https://t.co/HY9HaQ7bVu"
7591,2022-12-28 23:14:15+00:00,YarinWilke,"@NaranjaX Como que es gratis la app si me cobran todos los meses en el resumen??? O que seria ""naranja en tu celular""??"
7595,2022-12-28 22:44:27+00:00,effecomini,@JuanUrizL @VivireNuevaCba @NaranjaX @dzapatillas Adjunto otros números https://t.co/78PDWoORFL
7596,2022-12-28 22:31:06+00:00,CosmanAlejo,"1 MES QUE NO PUEDO SACAR MI DINERO DE MI CUENTA PORQUE @NaranjaX ME LO RETIENE Y BLOQUEO MI CUENTA, HACIENDO RECLAMOS, MANDANDO MIS DATOS Y SOLO DICEN QUE SIGA ESPERANDO, YA FUI A DERECHO AL CONSUMIDOR Y LES MANDO UNA CARTA DE DOCUMENTO"
7597,2022-12-28 22:30:36+00:00,Mariel_Sapp,@NaranjaX Con razón
7600,2022-12-28 22:12:16+00:00,NatyTalleres,@NaranjaX necesito que atienda una persona. No una maquina.
7601,2022-12-28 22:10:47+00:00,gtorales_ok,@NaranjaX Che @NaranjaX puede ser que en un par de meses empiecen a cobrar por el uso de la aplicación? 🤔 https://t.co/aVrgzhCpxJ
7602,2022-12-28 22:07:41+00:00,YarinWilke,"@NaranjaX son un asco, hace 5 días no puedo entrar a la app por la cual encima me cobran para que no funcione. Me quiero comunicar por mensaje y me atiende un bot, son un desastre tanto cobran en mantenimiento y app y absolutamente todo para tener un servicio horrendo"
7603,2022-12-28 22:02:17+00:00,EferroMTBway,@NaranjaX Para que la gente gaste lo que no tiene 🤣🤣🤣
7604,2022-12-28 22:00:53+00:00,3f939eb8541243e,@NaranjaX que Tarjeta más por..ga Naranja debo $88.000 y me cobran de pago mínimo $69.000 delincuentes!!😡
7605,2022-12-28 21:59:17+00:00,Valeria00839596,@NaranjaX Necesito que alguien de @naranja X se comunique conmigo
7606,2022-12-28 21:57:54+00:00,BringasFaba,"@NaranjaX En serio ustedes están trabajando?
Pase toda la flia a Naranja X y no pudieron operar en todo el día. No tenemos solución por ningún lado!!!"
7607,2022-12-28 21:45:26+00:00,Tinchounico,@EstafabotOK @hNaranjaXArge @NaranjaX Muy cierto
7608,2022-12-28 21:36:10+00:00,axelguerra969,@NaranjaX La verdad que app más desastrosa....me hicieron transferencia y no impacta el pago....q sinvergüenzas
7609,2022-12-28 21:26:59+00:00,qarolains,"Qué país de ladrones @PersonalFlow_At  me cobro una factura cuando hace 1 año no tengo servicio por medio de otros ladrones @NaranjaX a través de débito automático que yo no autorizr, ahora nadie se hace cargo de los $2970 que ya vienen en el resumen que vence 10/01."
7610,2022-12-28 21:26:28+00:00,JuanUrizL,Tengan cuidado que están llamando de este número haciendo pasar por tarjeta Naranja para solicitarte y demas... Un chamuyo... #estafa @NaranjaX @dzapatillas @VivireNuevaCba https://t.co/7QvjkfAq8u
7611,2022-12-28 21:13:12+00:00,fibonaccimente,"Repodrido de que @NaranjaX  no me permita entrar desde la PC a mi cuenta para pagar.
ya reinicié mi cuenta 3 veces y nada,
nunca pasa nada.

Entendes Naranja? quiero pagar y no puedo https://t.co/K7XYbmzGYl"
7612,2022-12-28 21:12:21+00:00,egreco43,"@NaranjaX La persona del 0810 que me atendió , no sabía si trabaja en NX o en que empresa, la verdad capaciten a sus empleados porque de esta manera se les van a ir muchos clientes, ah y no escuchan al cliente se encierran en el manual y listo, 7 horas para una respuesta"
7613,2022-12-28 21:10:15+00:00,egreco43,"@NaranjaX Si pero es una locura, 6 diasss, cada día peor esta el servicio de @NaranjaX  ya me pongo a buscar otra empresa porque ustedes el servicio cada día peor"
7615,2022-12-28 20:18:10+00:00,BringasFaba,@NaranjaX Estoy en la misma. No funiciona la app y no puedo operaaaaaaar!
7616,2022-12-28 19:58:43+00:00,NoeliaSabas33,@NaranjaX hay algún problema con la página? O porque motivo no me permiten cancelar por anticipado un préstamo??
7617,2022-12-28 19:37:10+00:00,gcf_16,@ezeq75matute @NaranjaX Estos HDP te la robaron.
7620,2022-12-28 19:10:16+00:00,Tinchounico,"@NaranjaX buenas tardes! Hace ya varios días que la aplicación 📲 no está funcionando, que debo hacer?"
7622,2022-12-28 18:34:34+00:00,NicolasMryglod,"@NaranjaX Estimados es lamenteble la atencion al cliente, para poder solicitar la baja del producto me indican que tengo que ir de manera presencial. ABSURDO, uno hace gestiones online y para discontinuar tenes que ir a sus oficinas. por favor @silvajachevasky"
7623,2022-12-28 18:30:50+00:00,nfapi,"@gonzaasecas22 @dzapatillas te cras una cuenta en @brubankarg , en @belo_app , en @NaranjaX , en @lemonapp_ar , en @MP_ayuda .
desde el homebanking del Nacion mandas tu plata ahi
gastas con la tarjeta fisica o virtual de ellos"
7631,2022-12-28 17:06:13+00:00,Mariel_a283,@NaranjaX están teniendo alguna falla en su web ? Porque necesito ingresar y no puedo. Me dice “ocurrió un error”
7632,2022-12-28 16:56:20+00:00,Jejuxx,@NaranjaX_offi Chantas hijos de putas dejen de estafar gente
7635,2022-12-28 16:03:04+00:00,gcf_16,@NaranjaX Yo deseo que me devuelvan la plata.
7637,2022-12-28 15:29:22+00:00,egreco43,"@NaranjaxArgonli @NaranjaX porque bibse ocupan de estas cuentas truchas, así después no bloquean y roban datos a los usuarios"
7638,2022-12-28 15:16:05+00:00,gice_la,"@NaranjaX Hola , necesito hablar con una persona, x favor"
7639,2022-12-28 15:14:19+00:00,gcf_16,@jorgitosilvero @pbarbieri @uala_co Igual a mi. Y se pasan la pelota uno al otro. Tanto @uala_arg como @NaranjaX
7640,2022-12-28 15:10:47+00:00,ezeq75matute,@NaranjaX Ingrese plata y ahora no puedo entrar ala cuenta llamas para pedir ayuda y no te dan soluciones
7641,2022-12-28 15:05:37+00:00,egreco43,"Bue  dia @NaranjaX hice recién un reclamo, porque me lleog una compra que no realice, la persona que me atiende en el 0810, no dio más opción que bloquear la cuenta, no puedo ni recibir ni hacer transferencias,  justo en esta fecha, no puede ser"
7645,2022-12-28 14:38:46+00:00,CamiiDuarte1,"@NaranjaX  dan verguenza como empresa, siguen jugando con la plata de la gente, por un error de ustedes yo tengo q estar sin mi plata"
7646,2022-12-28 14:37:46+00:00,JoseMariaBaos4,@NaranjaX Buenos dias todos los día y cada una hora llaman de @Naranjax por una deuda de una persona que no conocemos quiero porfavor nos retiren del sistema....escribo por aca ya que sin documento al 0810 no deja ingresar....como me dijo una operadoras que me llamo.
7648,2022-12-28 14:10:58+00:00,gice_la,@NaranjaX necesito hablar con una persona!
7652,2022-12-28 13:24:08+00:00,vivi10022,@NaranjaX solucionen lo de la app y lo de la página!! No se puede acceder a las cuentas desde ningún lado!!!
7654,2022-12-28 13:23:30+00:00,gcf_16,"@Martita3026 @NaranjaX Creo que es los seis últimos números del DNI.

Donde está mi plata HDP. @NaranjaX"
7655,2022-12-28 13:01:36+00:00,carinaA77,@NaranjaX no sé olviden de darme una solución para poder ingresar a la App. No puede ser que me siempre me diga datos incorrectos. Cambio la clave y sigue igual. No me deja entrar.
7656,2022-12-28 12:55:59+00:00,carinaA77,@NaranjaX Todavía estoy esperando
7662,2022-12-28 11:57:20+00:00,nelsonefra18,"@NaranjaX necesito ayuda, y por teléfono no contestan"
7663,2022-12-28 11:51:09+00:00,carinaA77,@NaranjaX buenos días. Necesito que me ayuden a solucionar lo de la App. No puedo ingresar y no puedo ver el resumen. Ya vengo haciendo este reclamo varias veces. No puedo mandar DM porque me responde el ChatBot. Y no me dan solución.
7664,2022-12-28 11:35:45+00:00,gcf_16,"@NaranjaX @uala_arg apuren, muevan el culo y devuelvan la plata."
7665,2022-12-28 10:09:00+00:00,agoermacora,@NaranjaX hola necesito comunicarme con un asesor urgente!
7666,2022-12-28 03:24:45+00:00,PerlaSerrani,Jojo que manera de haber cuentas truchas de @NaranjaX . Perdí la cuenta de la cantidad que me escribieron por privado obviamente queriendo estafar. Tengan mucho cuidado!!!
7667,2022-12-28 02:45:52+00:00,arielpablolopez,@NaranjaX estimados tengo a un nabo en mi wasapintentando sacarme plata... que podemos hacer... no estoy entreteniendo.
7668,2022-12-28 02:34:35+00:00,juancemusic,@NaranjaX @Mercadolibre @ML_Ayuda @MP_ayuda Deberían atender 24/7 full time porque las operaciones se hacen 24/7 full time 😒👎🏻
7669,2022-12-28 02:34:01+00:00,juancemusic,"@NaranjaX @Mercadolibre Tarde señores, tarde... 😒👎🏻"
7670,2022-12-28 00:23:31+00:00,AndresA33614128,"@NaranjaX que pasa todo mal naranja tengo plan z CTA de $9.777 y no me da el detalle !!pido adicional para mi hijo y me dice que no se puede ,puede que sea menor o ya tenga una tarjeta ,ni una ni otra ,tiene 22 años y no tiene tarjeta naranja de ningún tipo"
7671,2022-12-27 22:57:24+00:00,Xamorr_naranjaX,@budweiser_ar Soy de monte grande tírame una buena dirección accesible bro🔥🔥🔥😎😎
7672,2022-12-27 22:56:03+00:00,Xamorr_naranjaX,"@budweiser_ar Holaaa preciso ayuding, intente descargar el cupón pero el problema es que no descarga, queda colgado, ya reinicie el wifi, pero nada! Quedó re colgado.. me ayuda? https://t.co/u9sgWBU4jC"
7673,2022-12-27 22:48:50+00:00,Brendagaray78,@NaranjaX  QUIERO MI PLATA LA CONCHA DE LA LORA NO QUIERO ESPERAR 15 DIAS MANGA DE NEFASTOOOOS
7674,2022-12-27 22:36:00+00:00,gcf_16,@Florequis @uala_arg A mí desde el 24. Les escribís y te salen con que hay que esperar 48hs. No ayudan en nada. Al igual que @NaranjaX cuál de los dos más chanta.
7675,2022-12-27 22:31:51+00:00,ccarmen_i,"Tarjeta Naranjax , no soluciona el inconveniente con los clientes. No atienden los telefonos.Antes era una empresa muy buena , hoy un desastre."
7676,2022-12-27 21:57:48+00:00,dios_raquel,@NaranjaX Repórtalo por favor
7680,2022-12-27 21:31:20+00:00,leowaisblatt,@NaranjaX Finalmente me atendió una persona pero no me contesta desde las 15
7681,2022-12-27 21:13:09+00:00,NicolasMryglod,@NaranjaX Quiero que me den la baja de todos los productos. Y un libre deuda....la atención deja mucho que desear 2 meses para activar un tarjeta de débito... Impresentable.... Varios mail de reclamo y la misma respuesta automática.... Me dejaron claro que no me quieren cómo cliente....
7682,2022-12-27 20:37:24+00:00,aleabrahamsalta,"@NaranjaX Tu atención al público es deplorable. Demoran más de un mes en reponer una tarjeta, y como no llega hay que buscarla en sucursal con cientos de personas esperando. Deplorable."
7683,2022-12-27 20:30:38+00:00,PerlaSerrani,Cuando @NaranjaX te quiere ofrecer algún producto/servicio te llama 200 veces al día. Pero cuando tenes un inconveniente no hay forma de comunicarte. Me tienen cansada 🤬🤬
7684,2022-12-27 20:23:01+00:00,JeSuisTARS,"@NaranjaX Estoy harto de @NaranjaX me llaman y me amenazan con abogados, etc por una deuda de una persona que ni conozco. Váyanse al carajo"
7685,2022-12-27 19:55:24+00:00,AndresA33614128,"@NaranjaX buenas tardes o mala para mí ,tengo plan z tres citas de $9777 y no detalla de que es ?estoy intentando comunicarme pero me pide número DNI se lo doy tres veces hasta que me dice que alcance el límite de intentos ,es una joda ? Por favor quiero ver detalles de esa comp"
7686,2022-12-27 19:47:59+00:00,guada_fatima06,@NaranjaX sigo esperando sus respuestas o empiezo a exponer todo para q vean el fraude q son
7687,2022-12-27 19:47:32+00:00,guada_fatima06,"@EstafabotOK @hNaranjaXArge @NaranjaX Si gracias, estoy viendo muchas cuentas falsas comunicándose conmigo"
7689,2022-12-27 19:34:54+00:00,guada_fatima06,"@NaranjaX Te comento que ya te respondí, de las 16.00 y sigo sin respuestas."
7690,2022-12-27 19:34:34+00:00,guada_fatima06,"@luqasruiz @NaranjaX Si!! Estoy escribiendoles de ayer por todos lados, pero no me importa los voy a escrachar las veces q sean necesarias yo no les voy a regalar mi plata"
7691,2022-12-27 19:22:06+00:00,MataBebe,Terrible poronga @NaranjaX me tienen a las vueltas hablando con un bot y no responde NADIE
7692,2022-12-27 19:13:44+00:00,LetiRiver81,"@NaranjaX @maninarubio En la cuenta de instagram que pedí ayuda supuestamente es verificada,con su tilde azul y todo intentaron estafarme. Gracias x su preocupación,cualquier cosa lo arreglo en cualquier las sucursales de mi ciudad."
7693,2022-12-27 19:10:20+00:00,LetiRiver81,"@NaranjaX @maninarubio Ante cualquier duda, me acerco a cualquier sucursal de mi ciudad. Me extraña q con todas las estafas q hay,q yo misma la padecí y no es invento las publique todas,todavía sigan ofreciendo ayuda en las redes.Deberían de mandar a cada uno a las sucursales."
7694,2022-12-27 19:09:21+00:00,Cochi_casla,"@NaranjaX Ya se solucionó , gracias 🙏🤗"
7696,2022-12-27 18:44:29+00:00,luqasruiz,"@NaranjaX Desbloquen la cuentas de los usuarios, la mia tambien.
Se estan quedando con los dias de diciembre que la gente necesita o necesito para pasar una fiesta y ustedes hacen lo que quieren."
7697,2022-12-27 18:43:14+00:00,leowaisblatt,Por ahí está cuenta me resuelve los problemas que @NaranjaX no? Looks legit https://t.co/LYS6G6KJUU
7698,2022-12-27 18:43:02+00:00,luqasruiz,"@guada_fatima06 @NaranjaX A vos tambien te hicieron lo mismo @guada_fatima06 ?
Lo mas triste es que ami tambien me hicieron lo mismo y aun asi no tengo respuesta desde el 22 de diciembre.
No me voy a cansar de escribirles todo los dias aqui publicamente hasta que me devuelvan la plata"
7699,2022-12-27 18:41:38+00:00,luqasruiz,"@NaranjaX Para que quiero algo con ustedes? Si me bloquearon la cuenta un 22 de diciembre con todo el dinero que tenia.
Motivos? Movimientos por fraude? Ingrese 80mil pesos que fue mi sueldo de pobre y aun asi me hicieron pasar el peor año y mes de todo. GRACIAS NARANJA"
7700,2022-12-27 18:16:47+00:00,rooociiiioo,@NaranjaX ya lo hice y no responden hace horas estoy esperando q me atiendan
7707,2022-12-27 17:54:24+00:00,Martita3026,"@NaranjaX Dios son un desastre para ver mi resumen me piden contraseña, llamo por teléfono me tienen más de una hora y nadie atiende. Están de vacaciones o que????"
7708,2022-12-27 17:29:47+00:00,lunaensagg,"@EstafabotOK @hNaranjaXArge @NaranjaX sii🤌🏻
estoy hablando con la oficial obvio"
7709,2022-12-27 17:28:00+00:00,leowaisblatt,@NaranjaX El asistente virtual es realmente inútil
7710,2022-12-27 17:25:18+00:00,Vero_music_,@NaranjaX se ha convertido en una verdadera pesadilla
7712,2022-12-27 17:24:09+00:00,lunaensagg,@NaranjaX me ayudan??? https://t.co/YCkxPsYDSR
7713,2022-12-27 17:22:16+00:00,NatyTalleres,@EstafabotOK @Naranja_AyudaX @NaranjaX Justamente a eso me refiero... al salto por cagar gente. Ya no les doy bola porque los agenda para no atenderlos
7714,2022-12-27 17:08:58+00:00,rooociiiioo,@NaranjaX no puedo entrar a mi cuenta y no responden los DM
7715,2022-12-27 16:50:36+00:00,lorereibele,"@NaranjaX hola buenas tardes , una consulta , no anda la aplicación,  va a mi por lo menos cuando quiero ver la parte de disponibles me dice que vuelva a intentarlo"
7716,2022-12-27 16:39:24+00:00,Sebas38899863,@NaranjaX Encima la página está caída y nadie contesta.
7717,2022-12-27 16:38:41+00:00,Sebas38899863,@NaranjaX Si escriben y luego no responden
7718,2022-12-27 16:35:44+00:00,rooociiiioo,@NaranjaX necesito entrar a mi cuenta y no me dejan
7719,2022-12-27 16:32:04+00:00,ovarock,@NaranjaX No puedo entrar a la app no a la página..
7722,2022-12-27 16:08:31+00:00,Cochi_casla,"@NaranjaX Hola! Quisiera saber si es un problema en general que no anda la app? Quiero poder ver el resumen y no me deja , tampoco entrar a las tarjetas de crédito . Gracias"
7726,2022-12-27 15:44:02+00:00,gloria_XXI,Q pasa q no anda la app @NaranjaX??
7728,2022-12-27 15:24:02+00:00,EvaSuar01262649,@NaranjaX Por favor necesito que me habiliten mis tarjetas la sucursal Corrientes me derivaron al 0800 333 6272 y ahi me contestan que no soy cliente y hace 11 años opero con tarjeta naranja
7729,2022-12-27 15:09:04+00:00,guada_fatima06,@NaranjaX Yo lo q quiero es q me devuelvan mi plata....
7731,2022-12-27 14:43:40+00:00,ovarock,"@NaranjaX  NO TIENEN SERES HUMANOS,PERSONAS FÍSICAS QUE ATIENDAN A LOS CLIENTES?
QUE PORQUERÍA!!"
7732,2022-12-27 14:35:04+00:00,NatyTalleres,@lalocadeltaper @dzapatillas Es una cosa de locos lo que llaman... hasta @NaranjaX me llama y no tengo la tarjeta. Ya no los atiendo porque los agenda. Son siempre los mismos.
7734,2022-12-27 14:21:35+00:00,ovarock,"@NaranjaX QUE PASA CON LA APPS?
QUE PASA CON LA PÁGINA?
NO SE PUEDE CONSULTAR NADA!!!!"
7735,2022-12-27 14:14:00+00:00,Sebas38899863,@NaranjaX podrían responder los mensajes y dar soluciones
7736,2022-12-27 14:11:32+00:00,leowaisblatt,@NaranjaX te manda unas tarjetas que no pediste.  6 meses después te manda un resumen con una fortuna de cargos de renovación y encima es imposible comunicarse con ellos para quejarse.
7737,2022-12-27 14:10:05+00:00,Sebas38899863,@NaranjaX Hace más de un mes que pedí la baja de un débito y no me lo bajaron
7738,2022-12-27 14:09:33+00:00,Sebas38899863,@NaranjaX Necesito que alguien se digne a atenderme. Te ponen esa máquina del ort... y nadie se hace cargo de nada
7739,2022-12-27 13:56:47+00:00,maximo314,"@NaranjaX, Tarjeta Naranja, ó como se llame, la tengo bloqueada por ESTAFADORES.. Serán "" kirneristas "" los dueños?"
7740,2022-12-27 13:41:09+00:00,JackInTheArg,"@NaranjaX buen día, hace más de un mes que estoy esperando que me restituyan mis tarjetas y todavía no hay noticias, cuánto más tengo que esperar?"
7744,2022-12-27 13:18:39+00:00,matii_noriega10,"El desastre que es @NaranjaX ,hace 2 hs quiero que me contesten un problema y nadie atiende...... continuamente la app deja de funcionar y para colmo te retienen la plata cuando quieren."
7749,2022-12-27 13:06:03+00:00,_s0lchu,"@NaranjaX hace dias quiero denunciar un debito que jamas comtrate, les mandé dm y me dicen que tengo que llamar, desde ayer a las 3 de la tarde intento comunicarme y me cortan."
